i;j;player;rival;seed;pScore;rScore;winner;secs;pFled;rFled;pHits;rHits;pKnocked;rKnocked;pCol;rCol;detail
12;1;ContraJauria;MurallaVetas;4242;17;18;Rival;9;0;1;0;1;1;0;17;18;P:GuaV=6/6/0/0/0 P:CazV=2/2/0/1/0 P:RecV=9/9/0/0/0 R:GuaV=3/3/1/0/0 R:RecV=6/6/0/0/1 R:RecV=9/9/0/0/0 
12;2;ContraJauria;Hormiguero;4242;20;4;Player;10;0;22;5;0;0;5;20;8;P:GuaV=8/8/1/0/0 P:CazV=0/0/4/0/0 P:RecV=12/12/0/0/0 R:RecV=2/3/0/1/8 R:RecV=0/3/0/4/6 R:RecV=2/2/0/0/8 
12;3;ContraJauria;HormigueroSenuelo;4242;17;19;Rival;9;1;2;2;0;0;2;18;22;P:GuaV=8/8/0/0/0 P:CazV=0/0/2/0/0 P:RecV=9/10/0/0/1 R:RecV=5/6/0/1/2 R:RecV=12/12/0/0/0 R:SeñC=2/4/0/1/0 
12;4;ContraJauria;Jauria;4242;14;10;Player;10;2;5;2;4;4;2;18;14;P:GuaV=4/6/0/2/0 P:CazV=0/1/2/1/0 P:RecV=10/11/0/1/2 R:CazC=4/5/2/0/0 R:CazV=3/5/2/1/0 R:RecV=3/4/0/1/5 
12;5;ContraJauria;JauriaCentro;4242;21;13;Player;10;0;2;5;1;1;5;22;18;P:GuaV=6/6/2/0/0 P:CazV=3/4/3/1/0 P:RecV=12/12/0/0/0 R:CazC=2/2/0/2/0 R:CazC=2/2/1/2/0 R:RecC=9/14/0/1/2 
12;6;ContraJauria;Emboscada;4242;14;13;Player;10;1;2;5;2;2;5;18;19;P:GuaV=2/2/3/0/0 P:CazV=2/4/2/2/0 P:RecV=10/12/0/0/1 R:CazV=4/4/2/2/0 R:SeñV=0/2/0/2/1 R:RecC=9/13/0/1/1 
12;7;ContraJauria;Mixta;4242;17;12;Player;10;1;2;4;3;3;4;20;16;P:GuaV=4/4/2/0/0 P:CazV=2/4/2/3/0 P:RecV=11/12/0/0/1 R:GuaC=0/0/2/1/0 R:CazC=5/6/1/2/0 R:RecV=7/10/0/1/2 
12;8;ContraJauria;Codicia;4242;18;13;Player;10;0;19;6;0;0;6;19;16;P:GuaV=4/4/1/0/0 P:CazV=2/3/5/0/0 P:RecV=12/12/0/0/0 R:RecC=3/5/0/2/7 R:RecC=3/4/0/3/6 R:RecC=7/7/0/1/6 
12;9;ContraJauria;Escolta;4242;15;20;Rival;9;0;1;4;1;1;4;17;26;P:GuaV=2/2/1/1/0 P:CazV=0/2/3/0/0 P:RecV=13/13/0/0/0 R:CazC=4/5/0/2/0 R:CazV=4/6/1/1/0 R:RecC=12/15/0/1/1 
12;10;ContraJauria;Senuelos;4242;17;9;Player;10;1;9;5;0;0;5;19;11;P:GuaV=6/6/1/0/0 P:CazV=0/1/4/0/0 P:RecV=11/12/0/0/1 R:SeñC=1/1/0/2/2 R:SeñV=0/1/0/2/2 R:RecV=8/9/0/1/5 
12;11;ContraJauria;DobleGuardia;4242;17;9;Player;10;0;2;2;5;5;2;17;14;P:GuaV=6/6/1/1/0 P:CazV=0/0/1/4/0 P:RecV=11/11/0/0/0 R:GuaC=0/0/1/0/0 R:GuaV=0/1/4/1/0 R:RecC=9/13/0/1/2 
12;12;ContraJauria;ContraJauria;4242;17;17;None;9;0;1;2;2;2;2;20;17;P:GuaV=4/4/1/0/0 P:CazV=2/2/1/1/0 P:RecV=11/14/0/1/0 R:GuaV=5/5/1/0/0 R:CazV=2/2/1/2/0 R:RecV=10/10/0/0/1 
12;13;ContraJauria;Fortin;4242;14;13;Player;10;0;2;4;3;3;4;16;15;P:GuaV=0/1/3/1/0 P:CazV=2/2/1/2/0 P:RecV=12/13/0/0/0 R:GuaC=2/3/2/0/0 R:CazV=0/1/1/3/0 R:RecC=11/11/0/1/2 
12;14;ContraJauria;Engano;4242;17;19;Rival;9;0;10;3;0;0;3;20;20;P:GuaV=6/8/1/0/0 P:CazV=0/1/2/0/0 P:RecV=11/11/0/0/0 R:SeñC=2/2/0/2/1 R:RecC=8/9/0/1/5 R:RecC=9/9/0/0/4 
12;15;ContraJauria;Rebano;4242;16;21;Rival;9;1;5;4;0;0;4;17;22;P:GuaV=2/2/2/0/0 P:CazV=2/3/2/0/0 P:RecV=12/12/0/0/1 R:RecC=10/11/0/1/2 R:RecV=11/11/0/1/1 R:SeñV=0/0/0/2/2 
13;0;Fortin;Muralla;4242;9;19;Rival;10;4;7;4;6;6;4;13;19;P:GuaC=0/0/3/4/0 P:CazV=3/3/1/0/0 P:RecC=6/10/0/2/4 R:GuaC=0/0/6/3/0 R:RecC=8/8/0/1/4 R:RecC=11/11/0/0/3 
13;1;Fortin;MurallaVetas;4242;21;17;Player;9;0;0;1;1;1;1;23;23;P:GuaC=2/3/1/0/0 P:CazV=4/5/0/1/0 P:RecC=15/15/0/0/0 R:GuaV=2/2/1/1/0 R:RecV=6/9/0/0/0 R:RecV=9/12/0/0/0 
13;2;Fortin;Hormiguero;4242;20;15;Player;9;0;8;1;0;0;1;25;21;P:GuaC=4/6/0/0/0 P:CazV=4/4/1/0/0 P:RecC=12/15/0/0/0 R:RecV=6/6/0/0/2 R:RecV=3/7/0/1/4 R:RecV=6/8/0/0/2 
13;3;Fortin;HormigueroSenuelo;4242;14;13;Player;10;3;6;5;0;0;5;15;20;P:GuaC=0/0/3/0/0 P:CazV=4/4/2/0/0 P:RecC=10/11/0/0/3 R:RecV=5/8/0/0/1 R:RecV=7/11/0/1/3 R:SeñC=1/1/0/4/2 
13;4;Fortin;Jauria;4242;12;13;Rival;10;7;0;5;2;2;5;15;18;P:GuaC=4/4/3/0/0 P:CazV=4/5/2/1/0 P:RecC=4/6/0/1/7 R:CazC=3/3/1/3/0 R:CazV=0/0/1/1/0 R:RecV=10/15/0/1/0 
13;5;Fortin;JauriaCentro;4242;12;11;Player;9;0;3;6;3;3;6;15;22;P:GuaC=0/0/5/0/0 P:CazV=0/2/1/2/0 P:RecC=12/13/0/1/0 R:CazC=3/4/2/2/0 R:CazC=4/6/1/1/0 R:RecC=4/12/0/3/3 
13;6;Fortin;Emboscada;4242;11;5;Player;10;3;8;7;1;1;7;18;12;P:GuaC=0/2/6/0/0 P:CazV=2/4/1/0/0 P:RecC=9/12/0/1/3 R:CazV=2/4/1/0/0 R:SeñV=2/2/0/3/1 R:RecC=1/6/0/4/7 
13;7;Fortin;Mixta;4242;12;7;Player;10;5;2;10;5;5;10;13;11;P:GuaC=0/0/8/3/0 P:CazV=8/8/2/0/0 P:RecC=4/5/0/2/5 R:GuaC=0/0/5/5/0 R:CazC=1/1/0/3/0 R:RecV=6/10/0/2/2 
13;8;Fortin;Codicia;4242;11;9;Player;9;0;18;4;0;0;4;19;13;P:GuaC=0/0/3/0/0 P:CazV=2/4/1/0/0 P:RecC=9/15/0/0/0 R:RecC=5/5/0/0/6 R:RecC=3/4/0/1/7 R:RecC=1/4/0/3/5 
13;9;Fortin;Escolta;4242;13;9;Player;10;1;6;5;2;2;5;15;12;P:GuaC=0/0/4/0/0 P:CazV=1/3/1/1/0 P:RecC=12/12/0/1/1 R:CazC=2/2/2/4/0 R:CazV=2/4/0/0/0 R:RecC=5/6/0/1/6 
13;10;Fortin;Senuelos;4242;16;12;Player;9;2;6;3;0;0;3;16;14;P:GuaC=0/0/1/0/0 P:CazV=5/5/2/0/0 P:RecC=11/11/0/0/2 R:SeñC=0/0/0/2/3 R:SeñV=3/3/0/0/1 R:RecV=9/11/0/1/2 
13;11;Fortin;DobleGuardia;4242;7;10;Rival;10;2;3;6;10;10;6;8;11;P:GuaC=0/0/3/3/0 P:CazV=0/0/3/4/0 P:RecC=7/8/0/3/2 R:GuaC=0/0/6/3/0 R:GuaV=0/0/4/2/0 R:RecC=10/11/0/1/3 
13;12;Fortin;ContraJauria;4242;14;17;Rival;10;1;0;2;5;5;2;16;18;P:GuaC=2/2/2/1/0 P:CazV=2/3/0/3/0 P:RecC=10/11/0/1/1 R:GuaV=4/5/2/1/0 R:CazV=1/1/3/1/0 R:RecV=12/12/0/0/0 
13;13;Fortin;Fortin;4242;9;7;Player;10;5;4;8;5;5;8;12;11;P:GuaC=0/0/7/4/0 P:CazV=4/4/1/0/0 P:RecC=5/8/0/1/5 R:GuaC=0/0/5/5/0 R:CazV=0/4/0/1/0 R:RecC=7/7/0/2/4 
13;14;Fortin;Engano;4242;18;16;Player;10;0;10;5;0;0;5;18;19;P:GuaC=0/0/4/0/0 P:CazV=3/3/1/0/0 P:RecC=15/15/0/0/0 R:SeñC=0/0/0/3/1 R:RecC=8/9/0/1/4 R:RecC=8/10/0/1/5 
13;15;Fortin;Rebano;4242;11;7;Player;10;2;10;4;0;0;4;15;16;P:GuaC=0/0/2/0/0 P:CazV=0/1/2/0/0 P:RecC=11/14/0/0/2 R:RecC=2/7/0/3/3 R:RecV=5/7/0/1/5 R:SeñV=0/2/0/0/2 
14;0;Engano;Muralla;4242;12;27;Rival;9;14;0;0;5;5;0;12;29;P:SeñC=0/0/0/3/4 P:RecC=4/4/0/1/5 P:RecC=8/8/0/1/5 R:GuaC=0/0/5/0/0 R:RecC=12/14/0/0/0 R:RecC=15/15/0/0/0 
14;1;Engano;MurallaVetas;4242;28;20;Player;9;3;0;0;4;4;0;30;25;P:SeñC=4/4/0/2/0 P:RecC=12/14/0/1/1 P:RecC=12/12/0/1/2 R:GuaV=2/4/4/0/0 R:RecV=9/9/0/0/0 R:RecV=9/12/0/0/0 
14;2;Engano;Hormiguero;4242;29;26;Player;9;0;1;0;0;0;0;34;26;P:SeñC=2/4/0/0/0 P:RecC=12/15/0/0/0 P:RecC=15/15/0/0/0 R:RecV=9/9/0/0/0 R:RecV=10/10/0/0/0 R:RecV=7/7/0/0/1 
14;3;Engano;HormigueroSenuelo;4242;12;20;Rival;9;11;0;0;0;0;0;17;23;P:SeñC=0/0/0/0/1 P:RecC=5/7/0/0/6 P:RecC=7/10/0/0/4 R:RecV=8/11/0/0/0 R:RecV=12/12/0/0/0 R:SeñC=0/0/0/0/0 
14;4;Engano;Jauria;4242;10;17;Rival;10;12;0;0;6;6;0;17;23;P:SeñC=0/0/0/3/3 P:RecC=6/9/0/2/3 P:RecC=4/8/0/1/6 R:CazC=2/4/2/0/0 R:CazV=2/4/4/0/0 R:RecV=13/15/0/0/0 
14;5;Engano;JauriaCentro;4242;1;18;Rival;9;18;0;0;7;7;0;4;19;P:SeñC=0/0/0/2/3 P:RecC=1/1/0/3/8 P:RecC=0/3/0/2/7 R:CazC=0/0/4/0/0 R:CazC=3/4/3/0/0 R:RecC=15/15/0/0/0 
14;6;Engano;Emboscada;4242;14;13;Player;9;10;3;0;1;1;0;20;16;P:SeñC=0/1/0/0/1 P:RecC=6/9/0/0/5 P:RecC=8/10/0/1/4 R:CazV=2/2/1/0/0 R:SeñV=2/2/0/0/0 R:RecC=9/12/0/0/3 
14;7;Engano;Mixta;4242;3;14;Rival;10;19;0;0;6;6;0;4;17;P:SeñC=0/0/0/3/4 P:RecC=1/1/0/1/9 P:RecC=2/3/0/2/6 R:GuaC=0/0/2/0/0 R:CazC=1/1/4/0/0 R:RecV=13/16/0/0/0 
14;8;Engano;Codicia;4242;30;30;None;9;0;5;0;0;0;0;30;34;P:SeñC=4/4/0/0/0 P:RecC=14/14/0/0/0 P:RecC=12/12/0/0/0 R:RecC=8/11/0/0/2 R:RecC=9/9/0/0/2 R:RecC=13/14/0/0/1 
14;9;Engano;Escolta;4242;11;17;Rival;9;14;0;0;4;4;0;14;17;P:SeñC=0/0/0/0/4 P:RecC=5/7/0/3/5 P:RecC=6/7/0/1/5 R:CazC=0/0/4/0/0 R:CazV=2/2/0/0/0 R:RecC=15/15/0/0/0 
14;10;Engano;Senuelos;4242;8;15;Rival;9;14;0;0;0;0;0;8;17;P:SeñC=0/0/0/0/0 P:RecC=3/3/0/0/7 P:RecC=5/5/0/0/7 R:SeñC=0/0/0/0/0 R:SeñV=2/2/0/0/0 R:RecV=13/15/0/0/0 
14;11;Engano;DobleGuardia;4242;11;22;Rival;9;12;0;0;3;3;0;14;22;P:SeñC=0/0/0/2/1 P:RecC=6/7/0/0/5 P:RecC=5/7/0/1/6 R:GuaC=0/0/3/0/0 R:GuaV=7/7/0/0/0 R:RecC=15/15/0/0/0 
14;12;Engano;ContraJauria;4242;19;16;Player;9;11;1;0;1;1;0;19;16;P:SeñC=1/1/0/1/2 P:RecC=9/9/0/0/4 P:RecC=9/9/0/0/5 R:GuaV=3/3/1/0/0 R:CazV=0/0/0/0/0 R:RecV=13/13/0/0/1 
14;13;Engano;Fortin;4242;7;15;Rival;10;17;0;0;8;8;0;10;17;P:SeñC=0/0/0/3/1 P:RecC=5/5/0/1/9 P:RecC=2/5/0/4/7 R:GuaC=0/0/3/0/0 R:CazV=0/2/5/0/0 R:RecC=15/15/0/0/0 
14;14;Engano;Engano;4242;26;22;Player;9;2;5;0;0;0;0;26;25;P:SeñC=0/0/0/0/0 P:RecC=12/12/0/0/1 P:RecC=14/14/0/0/1 R:SeñC=0/2/0/0/1 R:RecC=12/12/0/0/1 R:RecC=10/11/0/0/3 
14;15;Engano;Rebano;4242;19;23;Rival;9;4;3;0;0;0;0;26;29;P:SeñC=0/1/0/0/0 P:RecC=8/11/0/0/3 P:RecC=11/14/0/0/1 R:RecC=11/12/0/0/3 R:RecV=10/13/0/0/0 R:SeñV=2/4/0/0/0 
15;0;Rebano;Muralla;4242;19;24;Rival;10;6;2;0;3;3;0;20;26;P:RecC=4/5/0/2/5 P:RecV=13/13/0/0/0 P:SeñV=2/2/0/1/1 R:GuaC=0/0/3/0/0 R:RecC=12/13/0/0/1 R:RecC=12/13/0/0/1 
15;1;Rebano;MurallaVetas;4242;22;14;Player;9;2;7;0;2;2;0;25;16;P:RecC=9/12/0/0/2 P:RecV=13/13/0/0/0 P:SeñV=0/0/0/2/0 R:GuaV=0/1/2/0/0 R:RecV=7/8/0/0/3 R:RecV=7/7/0/0/4 
15;2;Rebano;Hormiguero;4242;30;23;Player;9;0;2;0;0;0;0;30;23;P:RecC=15/15/0/0/0 P:RecV=11/11/0/0/0 P:SeñV=4/4/0/0/0 R:RecV=9/9/0/0/1 R:RecV=7/7/0/0/0 R:RecV=7/7/0/0/1 
15;3;Rebano;HormigueroSenuelo;4242;18;17;Player;9;6;7;0;0;0;0;21;17;P:RecC=8/11/0/0/4 P:RecV=10/10/0/0/2 P:SeñV=0/0/0/0/0 R:RecV=7/7/0/0/4 R:RecV=10/10/0/0/2 R:SeñC=0/0/0/0/1 
15;4;Rebano;Jauria;4242;6;14;Rival;10;9;0;0;7;7;0;13;16;P:RecC=4/5/0/3/4 P:RecV=2/8/0/2/5 P:SeñV=0/0/0/2/0 R:CazC=1/1/3/0/0 R:CazV=0/2/4/0/0 R:RecV=13/13/0/0/0 
15;5;Rebano;JauriaCentro;4242;18;12;Player;10;3;1;0;6;6;0;21;15;P:RecC=3/6/0/4/3 P:RecV=13/13/0/0/0 P:SeñV=2/2/0/2/0 R:CazC=2/2/3/0/0 R:CazC=0/0/3/0/0 R:RecC=10/13/0/0/1 
15;6;Rebano;Emboscada;4242;12;9;Player;9;12;2;0;4;4;0;19;14;P:RecC=9/13/0/1/4 P:RecV=3/4/0/3/6 P:SeñV=0/2/0/0/2 R:CazV=0/2/4/0/0 R:SeñV=0/0/0/0/0 R:RecC=9/12/0/0/2 
15;7;Rebano;Mixta;4242;12;13;Rival;10;12;0;0;6;6;0;12;13;P:RecC=0/0/0/3/7 P:RecV=10/10/0/1/3 P:SeñV=2/2/0/2/2 R:GuaC=0/0/3/0/0 R:CazC=0/0/3/0/0 R:RecV=13/13/0/0/0 
